city,state,latitude,longitude,population,source_name
STRASBURG,OH,40.59478,-81.52679,2679,Strasburg
STRASBURG,PA,39.98316,-76.18412,2906,Strasburg
STRATFORD,TX,36.33614,-102.07212,2073,Stratford
STRAUGHN,IN,39.80894,-85.29136,219,Straughn
STRINGTOWN,OK,34.46676,-96.05333,403,Stringtown
STRONG CITY,KS,38.39724,-96.53695,458,Strong City
STROUD,OK,35.74868,-96.65807,2767,Stroud
STUART,IA,41.50332,-94.31857,1602,Stuart
STURBRIDGE,MA,42.10843,-72.07869,2253,Sturbridge
STURGEON BAY,WI,44.83416,-87.37704,8956,Sturgeon Bay
STURTEVANT,WI,42.69807,-87.89452,6960,Sturtevant
STUTTGART,AR,34.50037,-91.55263,9056,Stuttgart
SUAMICO,WI,44.63194,-88.03927,12187,Suamico
SUBLETTE,KS,37.48169,-100.84377,1384,Sublette
SUDAN,TX,34.06786,-102.52436,921,Sudan
SUFFOLK,VA,36.72836,-76.58496,88161,Suffolk
SUGAR GROVE,IL,41.76142,-88.44369,9512,Sugar Grove
SULLIVAN,MO,38.2081,-91.16042,7135,Sullivan
SULPHUR,LA,30.23659,-93.37738,20189,Sulphur
SULPHUR SPRINGS,TX,33.13845,-95.60107,16098,Sulphur Springs
SUMMERFIELD,FL,29.00859,-82.03481,0,Summerfield
SUMMERTON,SC,33.60822,-80.3512,965,Summerton
SUMMERVILLE,SC,33.0185,-80.17565,48848,Summerville
SUMMIT,SD,45.30441,-97.03647,291,Summit
SUMNER,WA,47.20316,-122.2404,9700,Sumner
SUMTER,SC,33.92044,-80.34147,40816,Sumter
SUNBURY,OH,40.24256,-82.85907,5097,Sunbury
SUNNYSIDE,WA,46.32374,-120.00865,16325,Sunnyside
SUPERIOR,MT,47.19159,-114.8918,839,Superior
SUPERIOR,NE,40.02085,-98.07004,1884,Superior
SUPERIOR,WI,46.72077,-92.10408,26579,Superior
SUPPLY,NC,34.01767,-78.2675,0,Supply
SURPRISE,AZ,33.63059,-112.33322,143148,Surprise
SURRENCY,GA,31.72381,-82.1979,207,Surrency
SUSSEX,WI,43.1339,-88.22204,10753,Sussex
SUTTON,MA,42.1501,-71.76285,9215,Sutton
SUTTON,WV,38.66454,-80.70982,984,Sutton
SWANSBORO,NC,34.68766,-77.11912,3149,Swansboro
SWANTON,VT,44.9181,-73.1243,2370,Swanton
SWEETWATER,TN,35.60146,-84.46104,5931,Sweetwater
SWEETWATER,TX,32.47095,-100.40594,10809,Sweetwater
SYCAMORE,GA,31.67435,-83.63739,674,Sycamore
SYLACAUGA,AL,33.17317,-86.25164,12657,Sylacauga
SYLVANIA,GA,32.75044,-81.63678,2538,Sylvania
SYRACUSE,NE,40.65722,-96.1864,1993,Syracuse
SYRACUSE,NY,43.04812,-76.14742,144142,Syracuse
TACNA,AZ,32.69755,-113.95354,602,Tacna
TACOMA,WA,47.25288,-122.44429,222906,Tacoma
TAFTON,PA,41.40453,-75.18295,0,Tafton
TALLAHASSEE,FL,30.43826,-84.28073,201731,Tallahassee
TALLAPOOSA,GA,33.74455,-85.28801,3171,Tallapoosa
TALLULAH,LA,32.40848,-91.18678,6995,Tallulah
TAMA,IA,41.96666,-92.57686,2819,Tama
TAMAQUA,PA,40.79731,-75.96937,6829,Tamaqua
TAMPA,FL,27.94752,-82.45843,414547,Tampa
TAR HEEL,NC,34.73322,-78.79002,146,Tar Heel
TARKIO,MO,40.44028,-95.37776,1477,Tarkio
TATUM,NM,33.25706,-103.31773,857,Tatum
TAYLOR,MI,42.24087,-83.26965,61568,Taylor
TAYLOR,MO,39.9381,-91.52377,0,Taylor
TAYLORSVILLE,GA,34.08621,-84.98744,214,Taylorsville
TAYLORSVILLE,IN,39.29588,-85.95083,919,Taylorsville
TAZEWELL,TN,36.45425,-83.56935,2288,Tazewell
TEA,SD,43.44637,-96.83588,4839,Tea
TEAGUE,TX,31.62711,-96.28386,3572,Teague
TEAYS,WV,38.44176,-81.95291,0,Teays
TECUMSEH,KS,39.04806,-95.57915,0,Tecumseh
TECUMSEH,NE,40.36667,-96.19612,1626,Tecumseh
TEKONSHA,MI,42.09338,-84.98581,704,Tekonsha
TEMPLE,GA,33.73705,-85.03244,4313,Temple
TEMPLE,TX,31.09823,-97.34278,72277,Temple
TENAHA,TX,31.94378,-94.24409,1152,Tenaha
TENNILLE,GA,32.93599,-82.81153,1773,Tennille
TERRE HAUTE,IN,39.4667,-87.41391,60825,Terre Haute
TERRELL,TX,32.73596,-96.27526,16981,Terrell
TERRY,MS,32.09626,-90.29426,1103,Terry
TEXARKANA,AR,33.44179,-94.03769,30353,Texarkana
TEXARKANA,TX,33.42513,-94.04769,37280,Texarkana
TEXHOMA,OK,36.50503,-101.78294,969,Texhoma
TEXICO,NM,34.38869,-103.05134,1119,Texico
TEXLINE,TX,36.37781,-103.0241,525,Texline
THACKERVILLE,OK,33.79344,-97.14307,467,Thackerville
THAYNE,WY,42.92076,-111.00216,363,Thayne
THEODORE,AL,30.54769,-88.17528,6130,Theodore
THERMAL,CA,33.6403,-116.13945,2865,Thermal
THERMOPOLIS,WY,43.64607,-108.21204,2974,Thermopolis
THIBODAUX,LA,29.79576,-90.82287,14584,Thibodaux
THIEF RIVER FALLS,MN,48.11914,-96.18115,8752,Thief River Falls
THOMAS,OK,35.74422,-98.74758,1244,Thomas
THOMASVILLE,AL,31.91349,-87.73584,4051,Thomasville
THOMASVILLE,GA,30.83658,-83.97878,18742,Thomasville
THOMSON,GA,33.47069,-82.50457,6689,Thomson
THORP,WA,47.0679,-120.67118,240,Thorp
THORP,WI,44.96108,-90.79986,1624,Thorp
THREE FORKS,MT,45.89243,-111.55219,1926,Three Forks
THREE RIVERS,MI,41.94394,-85.63249,7752,Three Rivers
THREE RIVERS,TX,28.46027,-98.18251,1971,Three Rivers
THURMONT,MD,39.62371,-77.41082,6454,Thurmont
TICONDEROGA,NY,43.84867,-73.42345,3382,Ticonderoga
TIFFIN,IA,41.70585,-91.66295,2657,Tiffin
TIFFIN,OH,41.1145,-83.17797,17687,Tiffin
TIFTON,GA,31.45046,-83.5085,16725,Tifton
TILDEN,TX,28.46194,-98.54918,261,Tilden
TILLATOBA,MS,33.98484,-89.89676,91,Tillatoba
TILTON,IL,40.09531,-87.64752,2626,Tilton
TIMMONSVILLE,SC,34.13488,-79.93979,2378,Timmonsville
TIMPSON,TX,31.90378,-94.3952,1149,Timpson
TINLEY PARK,IL,41.57337,-87.78449,57143,Tinley Park
TINNIE,NM,33.37065,-105.22637,0,Tinnie
TIOGA,ND,48.39724,-102.93824,1643,Tioga
TIPP CITY,OH,39.95839,-84.17216,9899,Tipp City
TIPTON,IA,41.76974,-91.12793,3200,Tipton
TIPTON,IN,40.28226,-86.0411,5144,Tipton
TISHOMINGO,MS,34.63676,-88.23171,338,Tishomingo
TOLEDO,IA,41.99555,-92.57686,2202,Toledo
TOLEDO,OH,41.66394,-83.55521,265638,Toledo
TOLEDO,WA,46.43983,-122.84678,727,Toledo
TOLLESBORO,KY,38.55952,-83.57603,0,Tollesboro
TOLLESON,AZ,33.45004,-112.25932,7008,Tolleson
TOMAH,WI,43.97858,-90.50402,9357,Tomah
TOMS BROOK,VA,38.9465,-78.43917,262,Toms Brook
TONGANOXIE,KS,39.10972,-95.08775,5248,Tonganoxie
TONICA,IL,41.21587,-89.06675,738,Tonica
TONKAWA,OK,36.67837,-97.31004,3126,Tonkawa
TONOPAH,AZ,33.49365,-112.93712,60,Tonopah
TONOPAH,NV,38.06716,-117.23008,2478,Tonopah
TOOELE,UT,40.53078,-112.29828,33157,Tooele
TOOMSUBA,MS,32.41847,-88.50698,773,Toomsuba
TOPEKA,KS,39.04833,-95.67804,125963,Topeka
TOPPENISH,WA,46.37735,-120.30867,8995,Toppenish
TORRINGTON,WY,42.06246,-104.18439,6669,Torrington
TOWANDA,PA,41.76758,-76.44272,2812,Towanda
TOWAOC,CO,37.20444,-108.72954,1087,Towaoc
TOWER CITY,ND,46.92275,-97.67399,258,Tower City
TOWNSEND,VA,37.18459,-75.95826,0,Townsend
TOWNVILLE,SC,34.17817,-82.37901,5191,Abbeville
TRAVELERS REST,SC,34.96762,-82.44345,4994,Travelers Rest
TRAVERSE CITY,MI,44.76306,-85.62063,15218,Traverse City
TREGO,WI,45.89967,-91.82101,227,Trego
TREMONTON,UT,41.71187,-112.16551,8227,Tremonton
TRENTON,MI,42.13949,-83.17826,18380,Trenton
TRENTON,MO,40.0789,-93.61661,5896,Trenton
TRENTON,NE,40.17555,-101.01294,561,Trenton
TRENTON,NJ,40.21705,-74.74294,89620,Trenton
TRENTON,SC,33.74402,-81.84067,191,Trenton
TRENTON,TX,33.43067,-96.33859,628,Trenton
TRIBUNE,KS,38.46974,-101.75267,793,Tribune
TRINIDAD,CO,37.16946,-104.50054,8153,Trinidad
TRINITY,TX,30.94519,-95.3755,2752,Trinity
TROUTDALE,OR,45.53929,-122.38731,16631,Troutdale
TROUTMAN,NC,35.70069,-80.88813,2544,Troutman
TROUTVILLE,VA,37.41819,-79.87476,432,Troutville
TROY,AL,31.80877,-85.96995,18853,Troy
TROY,IL,41.52003,-88.20173,16747,Shorewood
TROY,OH,40.0395,-84.20328,25659,Troy
TROY,PA,40.91506,-78.2164,1454,Troy
TROY,TX,31.20684,-97.30278,1843,Troy
TROY,VA,37.95097,-78.24639,0,Troy
TRUMAN,MN,43.82773,-94.43719,1069,Truman
TRUMANN,AR,35.67369,-90.50733,7145,Trumann
TUCSON,AZ,32.22174,-110.92648,542629,Tucson
TUCUMCARI,NM,35.17191,-103.72686,5025,Tucumcari
TULAROSA,NM,33.07397,-106.0186,2864,Tularosa
TULIA,TX,34.53589,-101.75852,4760,Tulia
TULLY,NY,42.79812,-76.10937,870,Tully
TULSA,OK,36.15398,-95.99277,413066,Tulsa
TUMWATER,WA,47.00732,-122.90931,19190,Tumwater
TUNICA,MS,34.68455,-90.38288,981,Tunica
TUNKHANNOCK,PA,41.53869,-75.94659,1780,Tunkhannock
TUPELO,MS,34.25807,-88.70464,35680,Tupelo
TUPELO,OK,34.60481,-96.42417,315,Tupelo
TURNER,ME,44.25646,-70.25617,5470,Turner
TURRELL,AR,35.37981,-90.25787,575,Turrell
TURTLE LAKE,WI,45.3944,-92.14241,1033,Turtle Lake
TUSCALOOSA,AL,33.20984,-87.56917,111338,Tuscaloosa
TUSCOLA,IL,39.7992,-88.2831,4443,Tuscola
TUSCOLA,TX,32.20958,-99.79675,744,Tuscola
TUSCUMBIA,AL,34.7312,-87.70253,8474,Tuscumbia
TUSKEGEE,AL,32.42415,-85.69096,8817,Tuskegee
TWIN CITY,GA,32.58294,-82.15512,1674,Twin City
TWIN FALLS,ID,42.56297,-114.46087,47468,Twin Falls
TWINSBURG,OH,41.31256,-81.44011,18872,Twinsburg
TWO HARBORS,MN,47.02271,-91.67073,3578,Two Harbors
TWO RIVERS,WI,44.15388,-87.56925,11331,Two Rivers
TYE,TX,32.45762,-99.87148,1260,Tye
ULYSSES,KS,37.58141,-101.35517,6097,Ulysses
UMATILLA,OR,45.91735,-119.34252,7009,Umatilla
UNDERWOOD,IA,41.38694,-95.67667,940,Underwood
UNICOI,TN,36.19539,-82.34958,3561,Unicoi
UNION CITY,OK,35.39172,-97.94144,1942,Union City
UNION CITY,TN,36.42423,-89.05701,10573,Union City
UNION GROVE,NC,35.66516,-76.6091,0,Union Grove
UNION POINT,GA,33.61568,-83.0746,1709,Union Point
UNIONTOWN,PA,39.90008,-79.71643,9990,Uniontown
UNIONVILLE,MO,40.47696,-93.00326,1815,Unionville
UNIVERSITY PARK,IL,41.44298,-87.6836,7070,University Park
UPPER MARLBORO,MD,38.81595,-76.74969,667,Upper Marlboro
UPPER SANDUSKY,OH,40.82728,-83.28131,6527,Upper Sandusky
URBANA,IA,42.22416,-91.87434,1459,Urbana
URBANDALE,IA,41.62666,-93.71217,44062,Urbandale
UTICA,IL,41.34059,-89.01008,977,Utica
UTICA,NY,43.1009,-75.23266,61100,Utica
UVALDE,TX,29.20968,-99.78617,16476,Uvalde
UXBRIDGE,MA,42.07732,-71.62951,12614,Uxbridge
VADO,NM,32.11176,-106.6625,3194,Vado
VALDOSTA,GA,30.83334,-83.28032,55724,Valdosta
VALENTINE,NE,42.87278,-100.55097,2836,Valentine
VALLEY,AL,32.81874,-85.17939,9464,Valley
VALLEY,NE,41.31278,-96.34614,2117,Valley
VALLEY CITY,ND,46.92331,-98.00315,6669,Valley City
VALLEY GROVE,WV,40.08757,-80.57035,369,Valley Grove
VALLIANT,OK,34.00233,-95.09384,746,Valliant
VALPARAISO,IN,41.47309,-87.06114,32626,Valparaiso
VAN HORN,TX,31.04029,-104.83073,1928,Van Horn
VANCE,AL,33.17428,-87.23361,1513,Vance
VANCEBORO,NC,35.3085,-77.15412,1000,Vanceboro
VANCEBURG,KY,38.59924,-83.3188,1448,Vanceburg
VANDALIA,IL,38.9606,-89.09368,7112,Vandalia
VANDALIA,OH,39.89061,-84.19883,15106,Vandalia
VAUGHN,NM,34.60173,-105.20833,413,Vaughn
VEGA,TX,35.24283,-102.42826,900,Vega
VERNAL,UT,40.45552,-109.52875,11200,Vernal
VERNON,TX,34.15536,-99.26628,10573,Vernon
VERO BEACH,FL,27.63864,-80.39727,16358,Vero Beach
VERONA,PA,40.50646,-79.8431,2442,Verona
VERONA,WI,42.99083,-89.53318,12540,Verona
VICKSBURG,MS,32.35265,-90.87788,23131,Vicksburg
VIDALIA,GA,32.21769,-82.41346,10679,Vidalia
VIDALIA,LA,31.56544,-91.42595,4112,Vidalia
VIDOR,TX,30.1316,-94.01545,10945,Vidor
VIENNA,GA,32.09156,-83.79545,3777,Vienna
VILLA PARK,IL,41.88975,-87.98895,21969,Villa Park
VILLA RICA,GA,33.73205,-84.91911,14904,Villa Rica
VILLA RIDGE,MO,38.47255,-90.8868,2636,Villa Ridge
VILLE PLATTE,LA,30.68797,-92.27152,7264,Ville Platte
VINCENNES,IN,38.67727,-87.52863,18012,Vincennes
VINELAND,NJ,39.48623,-75.02573,60818,Vineland
VINITA,OK,36.63869,-95.15413,5643,Vinita
VINTON,IA,42.16861,-92.02351,5148,Vinton
VINTON,LA,30.19076,-93.58127,3355,Vinton
VIRGINIA,IL,39.95116,-90.21234,1516,Virginia
VIRGINIA BEACH,VA,36.85293,-75.97799,454808,Virginia Beach
VIROQUA,WI,43.55692,-90.88874,4362,Viroqua
VIVIAN,LA,32.87153,-93.9874,3626,Vivian
VIVIAN,SD,43.92693,-100.29208,119,Vivian
VOLGA,SD,44.32358,-96.92645,1865,Volga
VON ORMY,TX,29.28913,-98.64446,1175,Von Ormy
WACO,GA,33.70288,-85.18328,518,Waco
WACO,NE,40.89696,-97.46338,244,Waco
WACO,TX,31.54933,-97.14667,132356,Waco
WACONIA,MN,44.8508,-93.78691,11968,Waconia
WADDY,KY,38.13702,-85.0744,0,Waddy
WADE,NC,35.16294,-78.73613,560,Wade
WADESBORO,NC,34.96821,-80.07673,5584,Wadesboro
WADLEY,GA,32.86682,-82.40402,2031,Wadley
WADSWORTH,IL,42.42863,-87.92397,3739,Wadsworth
WADSWORTH,OH,41.02561,-81.72985,21860,Wadsworth
WAHOO,NE,41.21139,-96.6203,4511,Wahoo
WAHPETON,ND,46.26524,-96.60591,7899,Wahpeton
WAITE PARK,MN,45.55719,-94.22416,7517,Waite Park
WAKE FOREST,NC,35.97987,-78.50972,38199,Wake Forest
WAKEENEY,KS,39.02501,-99.87957,1811,WaKeeney
WAKEFIELD,MI,46.47523,-89.93989,1725,Wakefield
WALCOTT,IA,41.58475,-90.77209,1636,Walcott
WALDO,FL,29.78969,-82.16732,1030,Waldo
WALDORF,MD,38.62456,-76.93914,67752,Waldorf
WALKERSVILLE,MD,39.48621,-77.35193,5993,Walkersville
WALL,TX,31.37405,-100.30759,0,Wall
WALNUT,IA,41.47749,-95.22194,776,Walnut
WALNUT,MS,34.9462,-88.89978,764,Walnut
WALPOLE,NH,43.07952,-72.42592,605,Walpole
WALSENBURG,CO,37.62418,-104.78026,2898,Walsenburg
WALTERBORO,SC,32.90517,-80.66677,5278,Walterboro
WALTERS,OK,34.35981,-98.30783,2502,Walters
WALTON,KY,38.87562,-84.61022,3907,Walton
WAMSUTTER,WY,41.67301,-107.97925,493,Wamsutter
WANAMINGO,MN,44.30441,-92.79047,1081,Wanamingo
WANATAH,IN,41.4306,-86.89836,1024,Wanatah
WAPAKONETA,OH,40.56783,-84.19356,9823,Wapakoneta
WAPATO,WA,46.44763,-120.42034,5068,Wapato
WAPELLO,IA,41.18142,-91.18543,2041,Wapello
WARFIELD,VA,36.8957,-77.82583,115,Warfield
WARNER,NH,43.28063,-71.81675,444,Warner
WARNER,OK,35.49426,-95.30552,1623,Warner
WARREN,AR,33.61261,-92.06458,5804,Warren
WARREN,IN,40.68282,-85.4272,1223,Warren
WARREN,ME,44.12036,-69.24005,3945,Warren
WARREN,MI,42.49044,-83.01304,134056,Warren
WARREN,OH,41.23756,-80.81842,40245,Warren
WARREN,PA,41.84395,-79.14504,9334,Warren
WARRENSBURG,MO,38.76279,-93.73605,19927,Warrensburg
WARRENTON,GA,33.40708,-82.66208,1812,Warrenton
WARRENTON,MO,38.81144,-91.14154,8106,Warrenton
WARRENTON,VA,38.71345,-77.79527,9897,Warrenton
WARRENVILLE,IL,41.81781,-88.1734,13317,Warrenville
WARRIOR,AL,33.81427,-86.80944,3199,Warrior
WARSAW,NC,34.99933,-78.0911,3175,Warsaw
WARSAW,VA,37.95874,-76.75801,1495,Warsaw
WASCO,OR,45.59179,-120.69811,389,Wasco
WASHINGTON,IA,41.29918,-91.69294,7408,Washington
WASHINGTON,IN,38.65922,-87.17279,12078,Washington
WASHINGTON,KS,39.81806,-97.05086,1085,Washington
WASHINGTON,UT,37.13054,-113.50829,24299,Washington
WATER VALLEY,MS,34.1515,-89.63147,3380,Water Valley
WATERBURY,CT,41.55815,-73.0515,108802,Waterbury
WATERFALL,PA,40.12758,-78.06278,0,Waterfall
WATERLOO,IA,42.49276,-92.34296,68460,Waterloo
WATERLOO,IN,41.43199,-85.01997,2248,Waterloo
WATERLOO,NY,42.90479,-76.86274,5036,Waterloo
WATERTOWN,NY,43.97478,-75.91076,26780,Watertown
WATERTOWN,SD,44.89941,-97.11507,22073,Watertown
WATERTOWN,WI,43.19472,-88.72899,23819,Watertown
WATERVILLE,OH,41.50089,-83.71827,5514,Waterville
WATFORD CITY,ND,47.80224,-103.28325,6708,Watford City
WATHENA,KS,39.75916,-94.94969,1336,Wathena
WATKINS,CO,39.74526,-104.60747,0,Watkins
WATONGA,OK,35.84477,-98.41313,3008,Watonga
WATTS,OK,36.10925,-94.57022,311,Watts
WAUKEGAN,IL,42.36363,-87.84479,88475,Waukegan
WAUKESHA,WI,43.01168,-88.23148,71970,Waukesha
WAUPACA,WI,44.35803,-89.08595,6014,Waupaca
WAUPUN,WI,43.63332,-88.72955,11343,Waupun
WAURIKA,OK,34.16704,-97.99754,1988,Waurika
WAUSAU,WI,44.95914,-89.63012,39094,Wausau
WAUSEON,OH,41.54922,-84.14161,7316,Wauseon
WAVERLY,OH,39.12673,-82.98546,4274,Waverly
WAXAHACHIE,TX,32.38653,-96.84833,33384,Waxahachie
WAYCROSS,GA,31.21368,-82.3557,14053,Waycross
WAYLAND,MI,42.67392,-85.64474,4166,Wayland
WAYLAND,MO,40.39449,-91.58321,501,Wayland
WAYNE,NE,42.23056,-97.01782,5569,Wayne
WAYNE,PA,40.044,-75.38769,30892,Wayne
WAYNESBORO,GA,33.08987,-82.01567,5704,Waynesboro
WAYNESBORO,VA,38.06847,-78.88947,21491,Waynesboro
WAYNESBURG,PA,41.20202,-77.26442,4279,Jersey Shore
WAYNESVILLE,MO,37.82865,-92.20072,5374,Waynesville
WAYNESVILLE,NC,35.48871,-82.98875,9809,Waynesville
WEATHERFORD,OK,35.52616,-98.70757,12126,Weatherford
WEATHERFORD,TX,32.7593,-97.79725,28742,Weatherford
WEBBERS FALLS,OK,35.51093,-95.12996,601,Webbers Falls
WEBSTER,FL,28.60999,-82.05508,995,Webster
WEBSTER CITY,IA,42.46942,-93.81605,7814,Webster City
WEEDSPORT,NY,43.04868,-76.56272,1761,Weedsport
WELCH,OK,36.87369,-95.0958,611,Welch
WELLINGTON,CO,40.70387,-105.00859,7807,Wellington
WELLINGTON,KS,37.2653,-97.37171,7987,Wellington
WELLINGTON,UT,39.54247,-110.73543,1621,Wellington
WELLS,NV,41.11159,-114.96449,1261,Wells
WELLS RIVER,VT,44.15423,-72.04704,394,Wells River
WELLSTON,MI,44.21695,-85.95785,311,Wellston
WELLSVILLE,KS,38.71834,-95.08164,1818,Wellsville
WELLSVILLE,UT,41.63854,-111.93383,3650,Wellsville
WELTON,IA,41.90808,-90.59541,160,Welton
WENATCHEE,WA,47.42346,-120.31035,33636,Wenatchee
WENDOVER,UT,40.73715,-114.03751,1400,Wendover
WENONA,IL,41.05253,-89.05036,995,Wenona
WESLACO,TX,26.15952,-97.99084,39474,Weslaco
WEST BEND,WI,43.42528,-88.18343,31695,West Bend
WEST BRANCH,MI,44.27641,-84.23861,2067,West Branch
WEST BURLINGTON,IA,40.82504,-91.15654,3047,West Burlington
WEST CHESTERFIELD,NH,42.90425,-72.51564,0,West Chesterfield
WEST CHICAGO,IL,41.88475,-88.20396,27447,West Chicago
WEST COLUMBIA,SC,33.99349,-81.07398,16060,West Columbia
WEST COXSACKIE,NY,42.36064,-73.81679,0,West Coxsackie
WEST FARGO,ND,46.87497,-96.90036,33597,West Fargo
WEST FRANKFORT,IL,37.89783,-88.93146,8067,West Frankfort
WEST GREENWICH,RI,41.637,-71.66004,6135,West Greenwich
WEST HAVEN,CT,41.27065,-72.94705,54927,West Haven
WEST HELENA,AR,34.5291,-90.59,11109,Helena-West Helena
WEST JORDAN,UT,40.60967,-111.9391,111946,West Jordan
WEST LAFAYETTE,IN,40.42587,-86.90807,45550,West Lafayette
WEST LIBERTY,IA,41.57002,-91.26377,3728,West Liberty
WEST MEMPHIS,AR,35.14648,-90.18454,25052,West Memphis
WEST MONROE,LA,32.51848,-92.14764,12966,West Monroe
WEST PALM BEACH,FL,26.71534,-80.05337,120932,West Palm Beach
WEST PARIS,ME,44.32423,-70.57395,1790,West Paris
WEST PLAINS,MO,36.72812,-91.85237,12285,West Plains
WEST POINT,GA,32.87791,-85.18327,3728,West Point
WEST POINT,MS,33.60762,-88.65033,10990,West Point
WEST POINT,NE,41.84167,-96.70864,3368,West Point
WEST SALEM,WI,43.89913,-91.08125,5014,West Salem
WEST UNION,WV,39.29647,-80.77705,831,West Union
WEST UNITY,OH,41.58616,-84.43495,1645,West Unity
WEST WENDOVER,NV,40.7391,-114.07335,4294,West Wendover
WESTBOROUGH,MA,42.26954,-71.61618,4045,Westborough
WESTMINSTER,MA,42.54592,-71.91063,7028,Westminster
WESTMORLAND,CA,33.03727,-115.62138,2267,Westmorland
WESTOVER,MD,38.12401,-75.70632,0,Westover
WESTVILLE,IN,40.04282,-86.12749,36738,Westfield
WESTWEGO,LA,29.90604,-90.1423,8542,Westwego
WETUMPKA,AL,32.54374,-86.21191,7994,Wetumpka
WEVER,IA,40.7106,-91.23098,0,Wever
WHATELY,MA,42.43981,-72.63481,1600,Whately
WHEAT RIDGE,CO,39.7661,-105.07721,31192,Wheat Ridge
WHEATLAND,WY,42.05407,-104.95295,3659,Wheatland
WHEATLEY,AR,34.91287,-91.11012,328,Wheatley
WHITAKERS,NC,36.10543,-77.71275,725,Whitakers
WHITE DEER,TX,35.43532,-101.17294,966,White Deer
WHITE HALL,AR,34.27399,-92.09098,5180,White Hall
WHITE HAVEN,PA,41.06064,-75.77408,1097,White Haven
WHITE HOUSE,TN,36.47032,-86.65138,11226,White House
WHITE MARSH,MD,39.38372,-76.43218,9513,White Marsh
WHITE PIGEON,MI,41.79811,-85.64332,1514,White Pigeon
WHITE PINE,TN,36.10759,-83.28683,2244,White Pine
WHITEHALL,MT,45.87076,-112.09749,1094,Whitehall
WHITELAND,IN,39.55005,-86.07971,4320,Whiteland
WHITESBORO,TX,33.65622,-96.90695,3909,Whitesboro
WHITESBURG,GA,33.494,-84.91383,596,Whitesburg
WHITESTOWN,IN,39.99726,-86.34583,6013,Whitestown
WHITEVILLE,NC,34.33878,-78.70307,5589,Whiteville
WHITEWATER,WI,42.83362,-88.73233,14692,Whitewater
WHITMORE LAKE,MI,42.4397,-83.7453,6423,Whitmore Lake
WHITNEY,TX,31.95182,-97.3214,2101,Whitney
WHITSETT,NC,36.07125,-79.56447,623,Whitsett
WICHITA,KS,37.69224,-97.33754,396119,Wichita
WICHITA FALLS,TX,33.91371,-98.49339,104710,Wichita Falls
WICKETT,TX,31.57013,-103.00099,539,Wickett
WIDENER,AR,35.02343,-90.68483,252,Widener
WIGGINS,CO,40.23054,-104.07273,893,Wiggins
WIGGINS,MS,30.85824,-89.13533,4550,Wiggins
WIKIEUP,AZ,34.70335,-113.61132,133,Wikieup
WILDER,ID,43.67655,-116.91182,1622,Wilder
WILDERSVILLE,TN,35.78145,-88.36032,0,Wildersville
WILDWOOD,FL,28.86542,-82.04058,6590,Wildwood
WILDWOOD,GA,34.96341,-85.41107,0,Wildwood
WILKESBORO,NC,36.14596,-81.16064,3531,Wilkesboro
WILLACOOCHEE,GA,31.34076,-83.04598,1393,Willacoochee
WILLARD,OH,41.05311,-82.72629,6063,Willard
WILLARD,UT,41.40911,-112.03606,1787,Willard
WILLCOX,AZ,32.25285,-109.83201,3552,Willcox
WILLIAMS,AZ,35.24946,-112.191,3122,Williams
WILLIAMS,IA,42.48831,-93.54493,335,Williams
WILLIAMSBURG,IA,41.66112,-92.00907,3195,Williamsburg
WILLIAMSBURG,KY,36.74342,-84.15966,5293,Williamsburg
WILLIAMSPORT,MD,39.60065,-77.82055,2162,Williamsport
WILLIAMSTON,NC,35.8546,-77.05551,5508,Williamston
WILLIAMSVILLE,IL,39.95422,-89.54871,1496,Williamsville
WILLISBURG,KY,37.80979,-85.12635,287,Willisburg
WILLISTON,ND,48.14697,-103.61797,26977,Williston
WILLISTON,SC,33.40265,-81.42011,3028,Williston
WILLMAR,MN,45.12191,-95.04334,19638,Willmar
WILLOUGHBY,OH,41.63977,-81.4065,22631,Willoughby
WILLOW SPRINGS,IL,41.74087,-87.86033,5695,Willow Springs
WILLOW SPRINGS,MO,36.99228,-91.96987,2150,Willow Springs
WILMER,TX,32.58902,-96.68527,3928,Wilmer
WILMINGTON,IL,41.30781,-88.14672,5694,Wilmington
WILMINGTON,NC,34.23556,-77.94604,115933,Wilmington
WILMINGTON,OH,39.44534,-83.82854,12449,Wilmington
WILSON,NC,35.72127,-77.91554,49643,Wilson
WILSON,WI,44.95358,-92.17352,186,Wilson
WILTON,ND,47.1586,-100.78347,725,Wilton
WINAMAC,IN,41.05143,-86.60306,2402,Winamac
WINCHESTER,KY,37.99008,-84.17965,18446,Winchester
WINCHESTER,VA,39.18566,-78.16333,27284,Winchester
WINDOM,MN,43.86635,-95.11694,4550,Windom
WINDSOR,CO,40.47748,-104.90136,32716,Windsor
WINDSOR,MO,38.53224,-93.52215,2808,Windsor
WINDSOR,NC,35.99849,-76.94606,3785,Windsor
WINDSOR,WI,43.21833,-89.34151,3573,Windsor
WINFIELD,AL,33.92899,-87.81725,4570,Winfield
WINFIELD,TX,33.16734,-95.11188,524,Winfield
WINFRED,SD,43.9972,-97.36229,52,Winfred
WINK,TX,31.75124,-103.15989,1060,Wink
WINNABOW,NC,34.14934,-78.0936,0,Winnabow
WINNEBAGO,IL,42.26613,-89.24122,3012,Winnebago
WINNECONNE,WI,44.11082,-88.71261,2445,Winneconne
WINNEMUCCA,NV,40.97296,-117.73568,7887,Winnemucca
